ID,kmeans_k3,kmeans_k4,kmeans_k5,kmeans_k6,gmm_n3,gmm_n4,gmm_n5,gmm_n6,recommended_method,recommended_solution,recommended_cluster,recommended_max_assignment_probability
5010,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
4427,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
11148,2,3,1,1,2,0,0,2,kmeans,kmeans_k3,2,1.0
1168,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
9595,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
10163,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
2886,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
6710,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
5316,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
9029,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
521,1,0,2,4,1,1,3,5,kmeans,kmeans_k3,1,1.0
1459,1,0,2,0,1,2,3,5,kmeans,kmeans_k3,1,1.0
10241,2,3,1,1,2,0,0,2,kmeans,kmeans_k3,2,1.0
1630,0,1,0,2,1,1,3,5,kmeans,kmeans_k3,0,1.0
3254,0,1,0,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
9064,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
3678,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
4227,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
9467,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
8486,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
2186,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
3286,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
8602,0,1,0,2,1,1,3,5,kmeans,kmeans_k3,0,1.0
3722,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
6715,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
4796,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
9612,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
3766,2,3,1,4,1,1,3,1,kmeans,kmeans_k3,2,1.0
1399,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
1570,0,0,2,0,1,1,3,1,kmeans,kmeans_k3,0,1.0
3426,1,0,2,0,1,2,2,5,kmeans,kmeans_k3,1,1.0
3074,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
8341,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
5180,1,0,2,0,2,1,2,1,kmeans,kmeans_k3,1,1.0
6461,0,1,0,2,1,1,3,1,kmeans,kmeans_k3,0,1.0
7679,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
10702,1,0,2,4,1,1,3,5,kmeans,kmeans_k3,1,1.0
7505,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
5113,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
10858,0,0,2,0,1,1,3,5,kmeans,kmeans_k3,0,1.0
2961,1,0,2,4,1,1,3,1,kmeans,kmeans_k3,1,1.0
2747,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
3010,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
5790,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
6892,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
1743,0,1,0,2,1,2,1,5,kmeans,kmeans_k3,0,1.0
3578,1,0,2,0,2,1,3,1,kmeans,kmeans_k3,1,1.0
8462,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
5558,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
4619,0,3,1,4,0,3,4,3,kmeans,kmeans_k3,0,1.0
8780,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
10789,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
10779,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
5896,0,1,0,2,1,1,1,1,kmeans,kmeans_k3,0,1.0
2337,2,2,3,4,2,0,0,3,kmeans,kmeans_k3,2,1.0
10951,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
544,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
17,0,1,0,2,1,2,3,1,kmeans,kmeans_k3,0,1.0
10680,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
3265,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
5623,2,2,3,4,2,0,0,3,kmeans,kmeans_k3,2,1.0
5832,0,1,0,2,1,2,1,5,kmeans,kmeans_k3,0,1.0
5544,0,0,2,0,1,2,3,5,kmeans,kmeans_k3,0,1.0
6417,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
5831,0,0,2,0,1,2,2,5,kmeans,kmeans_k3,0,1.0
7101,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
10176,1,0,2,4,1,3,3,5,kmeans,kmeans_k3,1,1.0
2326,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
4385,2,2,3,4,2,0,0,3,kmeans,kmeans_k3,2,1.0
2929,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
10686,1,2,3,3,2,0,0,2,kmeans,kmeans_k3,1,1.0
2546,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
3283,0,1,0,2,1,1,3,5,kmeans,kmeans_k3,0,1.0
3138,0,1,0,0,1,2,1,5,kmeans,kmeans_k3,0,1.0
4994,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
7966,0,0,2,0,1,1,3,5,kmeans,kmeans_k3,0,1.0
3112,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
10872,1,0,2,0,1,2,2,5,kmeans,kmeans_k3,1,1.0
2181,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
1867,0,0,2,0,1,2,1,0,kmeans,kmeans_k3,0,1.0
1518,1,0,2,0,1,1,3,5,kmeans,kmeans_k3,1,1.0
5734,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
2878,0,1,0,2,1,1,3,1,kmeans,kmeans_k3,0,1.0
1458,2,3,1,4,2,0,0,3,kmeans,kmeans_k3,2,1.0
7007,2,2,3,4,2,0,0,3,kmeans,kmeans_k3,2,1.0
6200,0,1,0,2,1,1,3,5,kmeans,kmeans_k3,0,1.0
1403,2,3,3,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
4827,0,1,0,2,1,1,3,1,kmeans,kmeans_k3,0,1.0
6250,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
9291,2,2,3,3,2,0,0,2,kmeans,kmeans_k3,2,1.0
2478,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
1139,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
5138,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
5393,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
10413,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
5015,1,0,2,4,2,1,2,1,kmeans,kmeans_k3,1,1.0
10868,0,1,0,2,1,2,1,5,kmeans,kmeans_k3,0,1.0
10676,0,1,0,2,1,2,1,5,kmeans,kmeans_k3,0,1.0
2495,0,1,0,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
7842,2,2,3,4,2,0,0,3,kmeans,kmeans_k3,2,1.0
9955,1,2,3,4,2,1,0,1,kmeans,kmeans_k3,1,1.0
6663,1,0,2,0,2,1,2,1,kmeans,kmeans_k3,1,1.0
2162,0,1,0,2,1,1,3,1,kmeans,kmeans_k3,0,1.0
3434,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
7919,0,0,2,0,1,2,1,0,kmeans,kmeans_k3,0,1.0
5626,1,0,2,0,1,1,1,1,kmeans,kmeans_k3,1,1.0
6428,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
8514,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
10448,1,0,2,4,1,1,3,5,kmeans,kmeans_k3,1,1.0
2109,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
7530,1,2,3,3,2,1,0,1,kmeans,kmeans_k3,1,1.0
8925,0,0,2,0,1,1,3,5,kmeans,kmeans_k3,0,1.0
3009,1,0,2,0,1,2,1,0,kmeans,kmeans_k3,1,1.0
6355,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
3517,1,2,3,4,2,1,2,1,kmeans,kmeans_k3,1,1.0
1158,1,2,3,3,2,1,2,1,kmeans,kmeans_k3,1,1.0
6203,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
7165,1,0,2,0,1,1,3,1,kmeans,kmeans_k3,1,1.0
3595,0,1,0,2,1,1,3,1,kmeans,kmeans_k3,0,1.0
8537,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
4331,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
6281,1,0,2,0,1,2,3,5,kmeans,kmeans_k3,1,1.0
4338,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
2452,1,0,2,0,1,1,3,1,kmeans,kmeans_k3,1,1.0
9507,1,0,2,0,1,1,3,1,kmeans,kmeans_k3,1,1.0
8360,1,2,3,3,2,1,3,1,kmeans,kmeans_k3,1,1.0
10311,2,3,1,4,0,3,4,3,kmeans,kmeans_k3,2,1.0
5117,0,3,1,1,2,1,3,5,kmeans,kmeans_k3,0,1.0
4867,1,2,3,3,2,0,2,3,kmeans,kmeans_k3,1,1.0
9289,2,2,3,4,2,0,0,3,kmeans,kmeans_k3,2,1.0
10913,2,3,1,1,2,0,0,2,kmeans,kmeans_k3,2,1.0
3032,2,3,1,4,2,1,3,3,kmeans,kmeans_k3,2,1.0
8524,2,2,3,4,2,0,0,3,kmeans,kmeans_k3,2,1.0
3334,0,1,0,2,1,2,1,5,kmeans,kmeans_k3,0,1.0
4470,1,2,3,3,2,1,2,1,kmeans,kmeans_k3,1,1.0
1406,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
8619,2,2,3,3,2,0,0,2,kmeans,kmeans_k3,2,1.0
10821,1,0,2,0,2,1,2,1,kmeans,kmeans_k3,1,1.0
4552,0,1,0,2,1,1,3,1,kmeans,kmeans_k3,0,1.0
898,2,3,1,4,2,1,0,3,kmeans,kmeans_k3,2,1.0
9797,0,1,0,2,1,1,3,1,kmeans,kmeans_k3,0,1.0
10949,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
8212,1,0,2,4,2,1,3,1,kmeans,kmeans_k3,1,1.0
6248,0,1,0,2,1,2,1,5,kmeans,kmeans_k3,0,1.0
10164,0,1,0,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
4547,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
6815,0,1,0,2,1,2,1,5,kmeans,kmeans_k3,0,1.0
4122,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
10841,0,0,2,2,1,1,3,1,kmeans,kmeans_k3,0,1.0
5370,1,0,2,4,1,1,2,1,kmeans,kmeans_k3,1,1.0
176,2,3,1,4,1,1,3,5,kmeans,kmeans_k3,2,1.0
4860,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
10757,2,2,3,3,2,0,0,2,kmeans,kmeans_k3,2,1.0
4023,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
6679,2,2,3,3,2,0,0,2,kmeans,kmeans_k3,2,1.0
9923,1,2,3,3,2,0,2,4,kmeans,kmeans_k3,1,1.0
7181,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
3599,0,0,2,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
405,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
6870,1,0,2,0,1,1,3,1,kmeans,kmeans_k3,1,1.0
832,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
2002,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
3657,1,0,2,4,2,1,3,1,kmeans,kmeans_k3,1,1.0
500,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
1951,2,3,1,4,1,1,3,5,kmeans,kmeans_k3,2,1.0
3262,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
4102,2,2,3,3,2,0,0,2,kmeans,kmeans_k3,2,1.0
7042,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
10598,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
255,1,2,3,3,2,0,0,4,kmeans,kmeans_k3,1,1.0
2375,2,2,3,3,2,0,0,2,kmeans,kmeans_k3,2,1.0
9829,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
6214,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
4954,1,0,2,4,2,1,3,5,kmeans,kmeans_k3,1,1.0
7861,1,0,2,0,1,2,3,5,kmeans,kmeans_k3,1,1.0
4837,1,0,2,0,1,1,3,1,kmeans,kmeans_k3,1,1.0
9423,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
4198,2,2,3,3,2,0,0,2,kmeans,kmeans_k3,2,1.0
153,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
9323,1,0,2,0,1,1,3,1,kmeans,kmeans_k3,1,1.0
10001,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
3945,1,0,2,0,1,2,3,1,kmeans,kmeans_k3,1,1.0
3799,1,0,2,0,1,1,3,1,kmeans,kmeans_k3,1,1.0
8625,2,2,3,4,2,0,0,3,kmeans,kmeans_k3,2,1.0
3491,0,0,2,4,1,1,3,1,kmeans,kmeans_k3,0,1.0
983,1,0,2,4,2,1,3,1,kmeans,kmeans_k3,1,1.0
9119,0,1,0,2,1,1,3,1,kmeans,kmeans_k3,0,1.0
4786,1,0,2,0,1,1,3,1,kmeans,kmeans_k3,1,1.0
5872,0,1,0,2,1,1,3,5,kmeans,kmeans_k3,0,1.0
6568,2,3,1,4,2,0,0,3,kmeans,kmeans_k3,2,1.0
5628,0,0,2,0,1,2,1,0,kmeans,kmeans_k3,0,1.0
5631,0,1,0,2,1,1,1,1,kmeans,kmeans_k3,0,1.0
4974,0,0,2,4,1,2,2,5,kmeans,kmeans_k3,0,1.0
8416,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
5454,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
4095,1,0,2,4,1,1,3,1,kmeans,kmeans_k3,1,1.0
5474,2,2,3,4,2,1,3,1,kmeans,kmeans_k3,2,1.0
4268,1,0,2,0,2,1,2,1,kmeans,kmeans_k3,1,1.0
10701,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
3507,0,1,0,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
2079,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
626,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
4426,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
2591,0,1,0,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
10509,1,2,3,3,2,0,0,4,kmeans,kmeans_k3,1,1.0
6382,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
6673,2,3,1,1,2,1,0,3,kmeans,kmeans_k3,2,1.0
7441,0,1,0,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
1071,1,0,2,0,1,1,3,1,kmeans,kmeans_k3,1,1.0
10061,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
8775,2,2,3,4,2,1,0,1,kmeans,kmeans_k3,2,1.0
2345,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
322,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
10897,1,0,2,0,1,2,3,1,kmeans,kmeans_k3,1,1.0
123,0,1,0,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
6103,2,3,1,1,2,1,0,3,kmeans,kmeans_k3,2,1.0
7899,0,0,2,0,1,2,2,5,kmeans,kmeans_k3,0,1.0
10500,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
1655,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
2406,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
2712,0,1,0,2,1,1,3,5,kmeans,kmeans_k3,0,1.0
5517,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
10643,0,1,0,2,1,1,1,1,kmeans,kmeans_k3,0,1.0
2254,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
10281,0,1,0,2,1,1,3,5,kmeans,kmeans_k3,0,1.0
6958,2,2,3,3,2,0,0,4,kmeans,kmeans_k3,2,1.0
954,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
4643,2,3,1,1,2,1,0,3,kmeans,kmeans_k3,2,1.0
6497,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
5396,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
1052,1,0,2,0,1,2,3,1,kmeans,kmeans_k3,1,1.0
2802,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
6343,0,1,0,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
6507,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
7901,2,2,3,3,2,0,0,2,kmeans,kmeans_k3,2,1.0
4865,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
2686,2,3,1,1,2,0,0,2,kmeans,kmeans_k3,2,1.0
3107,0,1,0,2,1,1,3,1,kmeans,kmeans_k3,0,1.0
7734,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
1146,1,0,2,0,1,1,3,1,kmeans,kmeans_k3,1,1.0
11031,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
7428,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
975,1,0,2,0,2,1,2,1,kmeans,kmeans_k3,1,1.0
1103,1,0,2,0,1,2,2,5,kmeans,kmeans_k3,1,1.0
3422,1,0,2,0,1,2,2,5,kmeans,kmeans_k3,1,1.0
1055,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
6544,0,1,0,2,1,2,3,1,kmeans,kmeans_k3,0,1.0
1241,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
2909,1,0,2,0,1,2,3,5,kmeans,kmeans_k3,1,1.0
5802,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
1407,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
6183,1,2,3,3,2,1,2,1,kmeans,kmeans_k3,1,1.0
340,1,0,2,4,1,2,3,5,kmeans,kmeans_k3,1,1.0
5991,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
3104,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
9729,1,0,2,4,1,1,3,1,kmeans,kmeans_k3,1,1.0
1008,1,0,2,0,1,1,1,1,kmeans,kmeans_k3,1,1.0
11091,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
3969,2,3,1,4,2,0,0,3,kmeans,kmeans_k3,2,1.0
1916,1,0,2,4,1,1,3,1,kmeans,kmeans_k3,1,1.0
9907,0,0,2,0,1,1,2,1,kmeans,kmeans_k3,0,1.0
87,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
8659,0,1,0,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
6262,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
6147,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
8832,2,2,3,4,2,1,0,1,kmeans,kmeans_k3,2,1.0
10067,2,2,3,3,2,0,0,2,kmeans,kmeans_k3,2,1.0
7532,1,0,2,0,2,1,2,1,kmeans,kmeans_k3,1,1.0
4915,1,0,2,4,1,2,3,5,kmeans,kmeans_k3,1,1.0
2115,1,2,3,3,2,0,0,4,kmeans,kmeans_k3,1,1.0
2088,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
2493,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
6292,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
1631,1,0,2,0,1,2,3,5,kmeans,kmeans_k3,1,1.0
10104,2,2,3,3,2,0,0,2,kmeans,kmeans_k3,2,1.0
3006,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
3919,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
11181,2,3,1,1,0,3,4,2,kmeans,kmeans_k3,2,1.0
642,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
4369,0,1,0,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
10127,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
271,1,0,2,0,2,1,2,1,kmeans,kmeans_k3,1,1.0
4973,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
2948,0,1,0,2,2,1,3,1,kmeans,kmeans_k3,0,1.0
2715,1,0,2,4,2,1,2,1,kmeans,kmeans_k3,1,1.0
10432,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
9216,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
7124,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
9727,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
5136,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
9790,1,0,2,0,1,2,1,0,kmeans,kmeans_k3,1,1.0
1818,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
1100,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
7873,1,0,2,4,1,1,2,1,kmeans,kmeans_k3,1,1.0
10609,1,2,3,3,2,1,2,1,kmeans,kmeans_k3,1,1.0
6950,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
7233,0,1,0,2,1,2,1,5,kmeans,kmeans_k3,0,1.0
9481,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
7699,1,0,2,0,2,1,2,1,kmeans,kmeans_k3,1,1.0
2711,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
8933,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
8726,1,2,3,4,2,1,2,1,kmeans,kmeans_k3,1,1.0
1515,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
5186,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
10157,0,1,0,4,2,1,3,5,kmeans,kmeans_k3,0,1.0
5667,0,0,2,0,1,2,3,5,kmeans,kmeans_k3,0,1.0
902,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
977,1,0,2,0,1,1,3,1,kmeans,kmeans_k3,1,1.0
7313,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
7600,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
9706,1,2,3,3,2,1,2,3,kmeans,kmeans_k3,1,1.0
2429,0,1,0,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
3520,0,1,0,2,1,2,1,5,kmeans,kmeans_k3,0,1.0
10394,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
4548,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
9362,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
3968,1,0,2,0,1,1,1,0,kmeans,kmeans_k3,1,1.0
4084,0,1,0,2,1,1,3,5,kmeans,kmeans_k3,0,1.0
6721,0,0,2,0,1,2,3,5,kmeans,kmeans_k3,0,1.0
2829,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
1772,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
1544,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
492,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
4377,1,0,2,4,1,1,2,1,kmeans,kmeans_k3,1,1.0
4541,1,2,3,3,2,1,2,1,kmeans,kmeans_k3,1,1.0
1321,2,2,3,4,2,0,0,3,kmeans,kmeans_k3,2,1.0
8858,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
3266,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
11187,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
8207,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
9723,0,0,2,0,1,1,3,5,kmeans,kmeans_k3,0,1.0
2666,0,0,2,0,1,1,3,5,kmeans,kmeans_k3,0,1.0
5721,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
10652,0,1,0,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
1646,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
4418,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
2656,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
7990,2,2,3,3,2,0,0,2,kmeans,kmeans_k3,2,1.0
8722,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
7118,1,0,2,0,1,2,3,5,kmeans,kmeans_k3,1,1.0
2980,2,2,3,3,2,0,0,3,kmeans,kmeans_k3,2,1.0
1839,2,2,3,4,2,1,2,1,kmeans,kmeans_k3,2,1.0
10722,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
2632,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
9014,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
7620,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
10968,0,1,0,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
11133,1,0,2,0,1,1,2,1,kmeans,kmeans_k3,1,1.0
2736,0,1,0,2,1,2,3,5,kmeans,kmeans_k3,0,1.0
1876,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
5959,1,0,2,0,2,1,2,1,kmeans,kmeans_k3,1,1.0
1092,0,0,2,4,1,2,3,5,kmeans,kmeans_k3,0,1.0
4333,1,2,3,3,2,0,0,4,kmeans,kmeans_k3,1,1.0
3850,2,3,1,1,2,0,0,3,kmeans,kmeans_k3,2,1.0
6168,1,2,3,3,2,0,0,4,kmeans,kmeans_k3,1,1.0
607,1,0,2,0,1,1,3,1,kmeans,kmeans_k3,1,1.0
10469,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
6983,1,2,3,3,2,0,0,3,kmeans,kmeans_k3,1,1.0
3661,0,1,0,2,1,2,1,0,kmeans,kmeans_k3,0,1.0
9303,2,3,1,4,0,3,4,4,kmeans,kmeans_k3,2,1.0
692,2,2,3,3,2,0,0,2,kmeans,kmeans_k3,2,1.0
736,2,2,3,4,2,0,0,3,kmeans,kmeans_k3,2,1.0
9589,0,1,0,2,1,2,1,5,kmeans,kmeans_k3,0,1.0
4838,2,2,3,3,2,0,0,2,kmeans,kmeans_k3,2,1.0
9246,1,0,2,4,1,1,3,1,kmeans,kmeans_k3,1,1.0
6261,1,0,2,0,1,1,3,5,kmeans,kmeans_k3,1,1.0
